speaker_id,line_num,line_str
346,34,"I do. So like, I dunno, if you get textbooks or like things from school, you should take care of them. Or if you have like, stuff holding your, your papers stuff, you should take care of that."
346,35,"Yeah. Yeah. Or I like that. Thank you Emily. Yeah, we wanna use things how they're supposed to be used, right? We don't want to anything do stand on our textbooks, like the way, um, since that's not the proper way to use it. No. Right? Please count. Oh, so Will, let's, since those are our three expectations that we're gonna go Yeah. Go over. Let's see if you all can remember them. And tell me an example. So Will, can, do you remember what our first expectation was that we went over?"
346,36,"Uh, I think it was, um, keeping our hands toward Zoom? Or was that two?"
346,37,"Um, that's a part of the second one, but that's okay. So how is this? Is,"
346,38,This is boring. Why are we doing
346,39,"This? So we're doing this because it's important, right? Because we want to be in a safe classroom and we wanna take care of ourselves. We wanna take care of each other, and we wanna take care of our schools. And since it's been a long break, we want to review them so that we can be in the best zone to learn. Great."
346,40,<laugh>. Hey. Okay.
347,0,"Hello, begin simulation."
347,1,"Hi everyone. How is everyone today? Hey,"
347,2,"Nick. Good, how are you?"
347,3,"I'm so good. I missed you guys so much when we were on vacation, but I'm so glad that you're back in the classroom now, and I know we've been gone for a while, so I think that it would benefit everyone, myself included, if we go over our classroom rules. So remember we have four of them, so I'll just go ahead and list them for you guys first. Okay. So the first one was to listen to others when they speak with our eyes and our bodies. So who could"
347,4,"Tell me, sit, listen,"
347,5,"Mina, this is a great example. So could you tell me a great way to show others that you're listening?"
347,6,"Oh, um, just like face friend and pay attention. That's what I was telling."
347,7,"Yeah. Yeah, to pay attention. So we can do that with our eyes and our bodies. So with our eyes we can make eye contact. That's one way to show attention and another is to have your body facing forward. Great. So let's look at our second one. Our second one was to raise your hand if you have a question. Oh, dear. Or you're answering a question. So, Emily, if you have a question, what should you do if you have a question that you want to ask the teacher?"
347,8,"Oh, I'm sorry, mom just started texting me, so I'm just telling her to, because you say left something at home."
347,9,"Yeah. Well, we're all getting back used to being at school, so let's remember not to use our phones right now. Okay."
347,10,Okay. Her up.
347,11,"You can wait until the end of the day. She'll understand, I promise. Okay."
347,12,So
347,13,"We can raise our hand if we have a question or we want to answer. Mm-hmm. <affirmative> question. So should we shout out if we have a question that counts, right?"
347,14,"Um, definitely, definitely not,"
347,15,"Definitely not. That's not the same time thing as raising our hands for a question. So let's go back to our first one. Remember, we want to make sure that we're maintaining eye contact and having our bodies sitting up so others are paying attention, right? Will."
347,16,"Yeah. Oh yeah. I I, I I was really tired. I'm sorry I fell asleep, but I'm awake now."
347,17,"I'm awake. I know we're all getting used to being back in school, but let's try to do our best with these rules now that we're back. All right. All right. Now let's talk about our third one. So if you have something off topic to say, so it's not something we're talking about in school, maybe it's something about your vacation, we can save that for after school or for recess. Cool. Okay, because I have stuff I'd love to tell you about my vacation too, but I'll wait till recess. Mm-hmm. <affirmative> and we can all talk about it today, right? Yeah. Jayla."
347,18,"Yeah, I was just thinking like another good one would be like, you know, just showing up on time and like, I was being like, ready to work on whatever you're working on."
347,19,"Yeah. Jayla, I think that's an awesome example. Thank you for sharing that. That's a great rule."
347,20,No
347,21,"Problem. It's especially good to remember now that we're back from vacation because showing up on time can be hard. Like Will was saying he was sleepy, so we might wanna sleep in, but showing up on time, why, why is it important to show up on time? Emily, do you have any thoughts? Oh,"
347,22,"Oh, you know, I was gonna say everybody, I finally got to see the first Ironman movie. Carlos,"
347,23,"If you have a thought, could you either raise your hand if it has to with the discussion or save it for recess?"
347,24,"Okay, I'll save it. I'll save it. No problem. Thank you."
347,25,"No problem. Great. So back to where, what I was saying. So Emily, why do you think it's important to, um, show up on time to school?"
347,26,"Oh, because, and like, you know, everyone will be on like the same page. Yeah. And, you know, we'll be able to have like discussions and stuff like that, you know? I agree. All kinda, yeah. Know we want, we want working together. Yeah. Yeah. I was gonna also say, um, while I'm talking, uh, another good one would be being like, uh, respectful of people's space and not like, you know, phone or you're getting, you know, getting in people's space."
347,27,"So, yeah. Yeah, I agree. Emily. So, Mina, do you have an example? What might Emily mean? Why? What's an example of not staying in our own space?"
347,28,"Oh, Mina. Did, did we have a anything due today in work? No."
347,29,"Well, if you have a question, remember you can raise your hand, but if it doesn't have to do with class Okay, then let's save it for later."
347,30,"Okay. Well, I thought we added homework, but I guess we don't. We"
347,31,"Probably don't. All right. We can save that for later. Okay. Right now we'll just go over <inaudible> rules. So Mina, do you have any thoughts on that?"
347,32,This is boring. Why? Why are we doing the cn?
347,33,"I don't. Why, why do you think we are doing this? Jayla? Does anyone have any ideas? Why should we look over our classroom rules? We already made them, so why would we do that? Um, yeah, Mina."
347,34,"Yeah. So like we can, um, you know, all have kinda a set of, uh, standards that we would all, we all know we have to kind of meet, like pay attention and show up."
347,35,Yeah. So we can all have the same set of standards.
347,36,"Hey,"
348,0,"For your session to start. Uh, so begin simulation. Hello."
348,1,I need to talk right <laugh>.
348,2,Okay. Hi there. Hi. Hey there. How are you?
348,3,I'm well. How are you all
348,4,Doing All right. How was your break?
348,5,It was great. How was you guys' day when I wasn't here?
348,6,"It was okay. We had a good time. I watched a lot of movies, that's for sure."
348,7,Nice. What did you watch?
348,8,"Um, oh wow. I should get a list."
348,9,<laugh>.
348,10,"Oh, well I'm sitting here. What are you talking about? You should sit up Peter. Paying attention. I, I'm, what do you mean? Wait."
348,11,"So we're going to review the expectations of the classroom, especially during transitions. So who, who can tell me what we do in the classroom? Who can tell me one expectation?"
348,12,"Um, let, oh, sorry. I'm getting a text from my mom. Oh, no. If again, that's something at home. Oh, no. Oh, no. Um, you know, we should, if we're transitioning, I think, uh, you know, uh, taking, um, being quiet and being respectful with each other, does that happens is a good idea."
348,13,What would respect for being quiet? What would that look like and sound like?
348,14,"Um, I guess like not having straight conversations and stuff and just sort of getting from one place to the other without too much of a, a fuss."
348,15,Okay. Yeah.
348,16,Hmm.
348,17,"Um, will, what do you think another expectation is?"
348,18,"Oh, oh, dear. I, you know what? I, I stayed up with you late last night. I'm sorry, I'm awake now. Um, what was the question?"
348,19,What do you think another expectation is? Jayla told us one. What do you think?
348,20,"Are you gonna come today? Birthday party lady? The end trampoline. Oh, oh, jump. Oh, cool."
348,21,Let's give our friend will a turn.
348,22,"Yeah. Um, so well talk. Oh, um, okay. Uh, yeah, I think, I think, uh, being like respectful means like paying attention and like, uh, maybe keeping your hands to yourself and like doing your work when you're supposed to. Yeah."
348,23,Yeah. That's awesome. Thanks for sharing.
348,24,"Sure, sure."
348,25,Does anyone have anything else?
348,26,"Yeah, I think I've another one."
348,27,"Oh, thanks for raising your hand, Jayla."
348,28,"Sure. Um, so I was thinking like, you know, it's always good to show up on time and, uh, you know, always be ready to work, you know, on, on whatever we are supposed to be talking about or, or do our reading or, or discussion or whatever. So we should just be like, kind of ready to go,"
348,29,"Right? Yeah, very true."
348,30,"Oh, oh, you know what I was just gonna say about movies, I, you know, I finally saw the first Ironman and let me tell you what, a movie, uh, that Robert Downey Jr. Is, uh, is a talent, that's for sure. So, I dunno if you've seen it. I'm not a big fan of superheroes myself, but, wow. Good stuff, stuff."
348,31,"And Nina, do you have another expectation that we should follow?"
348,32,"Um, maybe like, uh, you know, um, not eating in class maybe."
348,33,Yeah.
348,34,I
348,35,"Have fun. Oh, Emily. Yeah."
348,36,"Yeah. So I think to maybe be respectful of other people's space and not to like, pick things that aren't yours and things like that."
348,37,Yeah. Something
348,38,"Like an assignment today or anything. We didn't have like a, like any homework did we?"
348,39,"No. Have any homework? No, I don't think we had any homework."
348,40,"I didn't think so. I I just, that nap kind of threw me off. I'm sorry. Um, yeah. Okay. Cool, cool, cool. I'm sorry."
348,41,"So what are you, what are we doing today?"
348,42,"Oh, I don't know. I'd love to talk about Ironman, that's for sure. This is kind of boring. Why are we doing this? What are we doing?"
348,43,"Well, we had to review the expectations because I was on vacation and I didn't want you guys to forget."
348,44,"Yeah, that makes sense. Yeah, makes sense."
348,45,An awesome job with remembering.
348,46,"Okay. Right now I already thought of like two norms, so pick up some Slack guys. Come, geez. All right. And."
349,0,"Your session to begin. Okay. Uh, so we will begin simulation."
349,1,All right. Good morning class. It's been a while. Hi. Saw you all. How is everyone?
349,2,It was good. How we yours?
349,3,"It was great. Yeah. I did some traveling, but I'm really happy to be back cuz we have Nice, a lot of very interesting things to learn. Mm-hmm. <affirmative>, before we start, let's review our class expectations. Let's start with our class routine. So remember beginning of the school year, he all became very familiar with our class routine In the morning, well"
349,4,Sit up
349,5,Nina.
349,6,Sorry.
349,7,"It's okay. Our class routine involves coming into the class quietly. You can talk with your friends, but don't yell. We're at a voice level of one. Maybe a whisper or, or soft talking tone. And you unpack your things and look at the morning message. Another thing that I, I think we should review is we raise our hands when we wanna say something. I know sometimes it's really hard to to to wait your turn if you have something to say. But just remember to raise your hand and I'll, I'll definitely call on you."
349,8,"Oh no, I'm getting a text. Oh no, that's something at home,"
349,9,"Emily. Yes. Emily, do you remember our expectation having to do with technology?"
349,10,"Um, no. Well, sort of, my mom texted and said I left my, my lunch at home, but I put the phone away,"
349,11,"So. Okay. That's right. You put the phone away. Unless it's an emergency, then you, it needs to be put away. And even if there is an emergency, you would the, your parent would contact me and I would contact you. Hey Will,"
349,12,"Yeah. Will I off? Oh dear. I'm sorry. You know what? I stayed up too late last night and I, I'm sorry, I'm awake now."
349,13,"That's okay. That's understandable. If you ever feel really sleepy or you need a, a little wiggle break, just raise your hand and we're going quiet corner and get some water and sit down, wake up a little bit."
349,14,"Are you gonna go to the birthday party? Um, yeah. Is it at"
349,15,"The, do you remember Yeah. The difference between our learning time and our social time?"
349,16,"Oh yeah. I was just checking in with, um, Emily about, uh, a birthday party later."
349,17,"So Yeah, I could do that"
349,18,"Later. No, babe."
349,19,"Exactly. You could do that during recess or lunch, but not right now. Okay,"
349,20,Sure.
349,21,"Great. And remember when we are in the classroom and wherever we go, we use respectful words to each other. So please be kind to your friends cuz we want this to be kind and fun learning environment. Jayla, thanks for raising your hand. What do you have to share?"
349,22,"Sure. Oh, I was thinking, um, maybe a good, a good rule would also be, you know, showing up on time and just always being ready, you know, to work, um, on whatever we're doing at the beginning of class."
349,23,"Yeah, I totally agree. I think that's a great idea. Show up on time. Ready to work with all your supplies."
349,24,"Oh, oh, you know what I wanted to mention, um, everybody, I finally got to see the first Ironman movie. I'm not a big superhero"
349,25,Fan. Carlos.
349,26,"It's so great, Carlos."
349,27,"We'll have a time later to share what we did over break, but right now we're viewing our experts."
349,28,"Okay, I gotcha. Okay. Sorry about"
349,29,"That. Uh, I'd love to hear about that later."
349,30,"Okay. Okay,"
349,31,"<laugh>, so we use respectful words no interrupting. And make sure you have all your material materials ready. And if you forgot some something, just let me know and we'll figure it out. Emily, do you have something to share?"
349,32,"Yeah. Um, I was thinking maybe one would be a good one would be like, um, respecting people's space and not, you know, touching things that aren't yours and, you know, uh, running or doing anything. Right. Crazy."
349,33,"Use calm body when we're in the classroom. Mm-hmm. <affirmative>. So running, no. Touching other things without"
349,34,Permission. Do any homework. Do we have to do
349,35,"Hey, will, do you have a question?"
349,36,"Yeah. Oh yeah. I, we don't have like any homework today, do we? I didn't know. No,"
349,37,I didn't assign homework over our
349,38,"Break. Okay. That nap threw me off. I'm sorry. <laugh>. It's okay. Okay, got it."
349,39,"Yeah, as I was saying, music, calm body when we're in the classroom, so make sure you save your running and all your, um, big activities and playing out for recess when we go outside,"
349,40,This is boring. Why are we doing this?
349,41,We're doing this because sometimes it takes a few days for us to get back into the routine. Mm-hmm.
349,42,But once
349,43,"We're routine and we won't, all these things will come as so naturally we won't really have to remind you. Gotcha. Else."
349,44,"That's why. Okay, I gotcha."
349,45,Are there any other class expectations that you remember us using from the beginning of the year?
349,46,"Hmm, maybe. Uh, alright."
350,0,"Uh, so we will begin simulation."
350,1,Hi class.
350,2,Hi there.
350,3,I hope you all have a good summer vacation.
350,4,"Oh yeah, we did."
350,5,"Okay. So to start off the school year, we're gonna go over some class norms. Do you guys know what class norms are? Go ahead and raise your hand if you do, if you can raise your hand. Oh"
350,6,"Yeah, they're like rules or, um, you know, things to follow for us. Kinda good class."
350,7,"Mm-hmm. <affirmative>. There are rules, there are things we wanna follow to keep everyone"
350,8,Safe up.
350,9,"Let's, we're paying attention. Okay. Nina?"
350,10,Okay. Sure.
350,11,"Okay. So where I want us to all be involved in making up our class rules, right. Since we all are in this class. So I'm gonna go ahead and say, uh, a rule I think that we should all have, I think we should all raise our hand before we speak. Okay. Just to make sure that everyone gets a chance and so we're not talking over each other. Okay. So that's gonna be our first classroom rule. Raise your hand if you have something to say. Okay. Especially during instruction."
350,12,"Oh dear. I just gonna, you"
350,13,Ok?
350,14,"Yeah. Yeah. Um, I just gotta text from my mom. I guess. I left my lunch at home. Oh dear. Sorry,"
350,15,"Emily. Let's try not to, let's try not to use our phones. That could be another good one, right? I think."
350,16,"Oh yeah, I think so."
350,17,"Yeah. I think your mom could always get in touch with us if she really needed to. Okay. So how about Mina? Would you like to, uh, Carlos, we'll start out with Carlos. What's, uh, classroom norm you think we should have? What rules"
350,18,"Should? Um, I think, you know, showing up on time and kind of always being ready to work, uh, and participate. I think that's a pretty good, uh, that's a good start, I think."
350,19,"Yeah, Carlos, those are both great rules to follow. We definitely will add them to our classroom rules. We just wanna make sure we try to show up in time if, if we can. And, um, yeah. Emily, what about you?"
350,20,"Oh dear. Um, oh, I'm sorry I fell asleep. Um, ok. Well, oh, Jay, are you gonna bed? Birthday party? Yeah."
350,21,"Emily, do you a norm you'd wanna share? We have birthday party. Sorry. Let's talk about that."
350,22,"Sorry, I got distracted. Um, I think that, uh hmm. No eating in class is good. I think that'd be distracting."
350,23,"Mm-hmm. <affirmative>. Yeah. No eating in class unless we're really hungry. Or it's the morning when we have breakfast sometimes and some students may eat breakfast in class. Mm-hmm. <affirmative>. Um, let's try to keep it to our snack time and our lunchtime. Go ahead. Dayla, what do you think?"
350,24,"Yeah, I just had another, um, norm suggestion. Mm-hmm. <affirmative>, uh, maybe, uh, you know, if you're having a tough time like, you know, with work or, or with something, with an assignment, um, to ask for help."
350,25,Exactly. Ask
350,26,"For help, you know, just kinda, yes. You know,"
350,27,"Ask for help, let me know. Uh, you can always take a break and chill out and calm down the corner over here. Okay."
350,28,"Oh, you know, I wanted to mention everybody. I finally got to see that first, um, iron Man movie and"
350,29,"It was Oh, Carlos. Wow. It's really cool. But can we talk about that during recess?"
350,30,"Oh, okay. Mm-hmm. Sorry. Yep."
350,31,"Yep. Will No problem. Will, do you have a classroom norm that you'd like to share?"
350,32,"Um hmm. Well I think I did it before, but maybe like youre sleeping in class. Uh, cause that could be I dozed off before and that's not good, so."
350,33,"Yeah. Yeah. We'll try not to sleep in class. Sometimes we're really tired, but we, we, we wanna stay awake so we learn. Right. Go ahead Emily."
350,34,I be respectful. Running or like kicking things that aren't yours. Things like that.
350,35,"Yeah, exactly. Be respectful of people's space and their feelings too. Right. We don't wanna say mean words that can hurt people. No."
350,36,"Nina, did we have homework? We didn't Homework."
350,37,"Well, well let's make sure we're paying attention, okay. Because Nina hasn't Oh"
350,38,"Mom yet. I was just asking, I was asking Mina if we had any homework and stuff. I, I just, you I fell asleep."
350,39,That's ok. My brain Thursday. You're ok.
350,40,Okay. That's cool Nina.
350,41,Awesome. Do you have a classroom?
350,42,"Um, sure. Uh, I think you best. Yeah. Hard card handing your things in on time. I think it's good handing working in on time. It's"
350,43,"Good. That's a great norm to have. And it's kinda like Jayla at two, right? Yeah. Always try to keep um, if we're frustrated, if we are, if we're having a hard time mm-hmm. Come after happy."
350,44,This is boring. Why are we doing this again?
350,45,"We're doing this so that we can set up some rules right? Uhhuh. So that we can follow the rest of the year. Right. I know it's not always the most fun thing, but we have to do it."
350,46,And simulation. Alright.
351,0,"For your session to begin, is the audio still good? Yeah, just making sure. Okay. All right. Uh, here we go. So, begin simulation."
351,1,Hi there.
351,2,Hi.
351,3,Hello.
351,4,"Welcome back from break. I'm glad to see you all back here. Um, today, I, before we start learning, I just wanna go over our classroom norms that we agreed upon at the very beginning of the school year, if you remember those. So, first and most important one is that we need to be actively listening to each other. Mm-hmm. <affirmative>. So when I'm talking, I need you guys all to be sit, focus, focused. Eyes on me up here. That is what active listening looks like. I need you guys looking at me, and also I need your voices turned off. I love how Jayla is sitting there, actively listening. She's quiet with her eyes focused on me, and she is not talking. That is a perfect example of what active listening looks like. We're gonna make sure to practice that throughout the classroom for the rest of the year. Both when you guys, when I'm speaking and when you're speaking to each other. Okay. <laugh>. So when you're talking to each other, I also to this be making sure you're paying attention, listening with your whole entire body. So getting"
351,5,"A text. Oh, no."
351,6,Okay. And then the next classroom go over is respectful communication.
351,7,Okay.
351,8,"So I need us to all be respectful when other people are speaking and I need us be looking at the speaker. I need to just be using kind words, kind body language. Does anyone have any questions about those norms that we discussed? Will, did you have a question?"
351,9,"Oh, oh, oh, I'm sorry. I'm sorry. I'm sorry. I'm sorry. I, I stayed up way too late last night. I, I, I was napping. I'm sorry. Sorry. I'm here. I'm awake. I'm awake now."
351,10,"Thank you for communicating that with me. I really appreciate that. Sure, sure. Make sure we're listening for the rest of class and being respectful to the birthday party. Any problems?"
351,11,"Ok, I'm gonna, I think I'm gonna go to the trampoline park. Yeah, it's gonna be at three 30. Oh, should be fun. I'm"
351,12,Boys and girls. I have a question. Does actively listening mean having conversations with your other classmates while the teacher's talking?
351,13,"Uh, definitely not. Definitely not. I think that kind of flies in the face of it for sure."
351,14,"You're right, Carlos. So I want to make sure that when the teacher is talking, that everyone else is listening and not having their own separate conversations, because I could be saying something very important, like I just was."
351,15,Okay.
351,16,"Thank you, Carlos. All right. Are we ready to get Yes, Jayla?"
351,17,"Yeah, I was thinking, um, maybe one of the norms that would work would be, um, showing up on time and just being ready to work, like when school starts, you know, with our, uh, readings or homework or whatever we're working on."
351,18,Perfect. I love what you just said. We can add that to our classroom norms moving forward. So what Jayla just said is
351,19,"That, oh, I wanted to say, I, I know what I, I did get to see the first Ironman movie, uh, over vacation. It was fantastic."
351,20,"Carlos, can we raise our hands if we have something to say and we have to make sure it's relevant to our conversation. So do you have something to add to Jay's norm of being prepared and ready for class?"
351,21,"Uh, uh, I think it was more Ironman focused, so I'll, I'll just say this one out. No problem."
351,22,"Okay, perfect. Let's save that conversation for later. Alright. What Jayla said, I just wanna make sure everyone heard it. We're gonna be making sure to come to class prepared and with all of our materials and being ready to learn. Emily, did you have a question?"
351,23,"Yeah, I was gonna say, you know, I think it's important to be, you know, respectful of, you know, uh, peoples space, so, you know, or things, so don't, you know, take things that aren't yours or run in class or push anyone or just Yeah. Physically respectful."
351,24,"So, perfect. I love you said a whole bunch of things."
351,25,Have homework to be at homework.
351,26,"Hey, will, let's make sure Yeah. Emily, in our conversation, please."
351,27,"Oh, I am, I was just worried we had homework. I'm sorry. I'm"
351,28,"Sorry. Emily just said that we need to be respectful of each other's materials. That means keeping your hands to yourself and not touching anyone, other, anyone else's materials. And then she also, mm-hmm. <affirmative> wanted to make sure that everyone's being respectful with their bodies and not pushing or running. So we're gonna walk in our classroom and we are gonna keep our hands to ourselves. I'm gonna go ahead and add those two to our classroom norms. Keep your hands to yourselves and use walking feet in our classroom. Ok. Everyone is"
351,29,"Safe. Yeah, this is boring. Why are we doing this?"
351,30,"It is very important to talk about classroom norms because we wanna have a classroom community where everyone is safe and can be listened to. Does that make sense,"
351,31,"Jayla? Oh, yeah. Absolutely. Just checking. Thank you."
351,32,"Does anyone else have any more norms to add? We have respectful communication, active listening, coming to class"
351,33,"In simulation. All right. Well, thank you so much for completing that simulation."
352,0,"Uh, it is time for your session to begin. So we will begin simulation."
352,1,Hi. Good morning everybody.
352,2,Hey there.
352,3,"Um, I heard you guys have been on a break recently."
352,4,Oh yeah. How was your break?
352,5,"Um, it was very nice. I got to be, have a restful break. How was everyone elses?"
352,6,"Sweet. Oh, had a great time. It was good. Great."
352,7,"All right. So I know that after we've had a break, it's sometimes hard to remember all the things that we've put in place. Mm-hmm. <affirmative>, um, when we were back in school, it's almost been, well"
352,8,Sit up.
352,9,"Alright. So tell me, well, Nina, can, can either of you tell me one of our classroom rules that we had before break?"
352,10,"Um, I think one would be, uh, no cell phones in class."
352,11,"Definitely. And do you have mm-hmm. <affirmative>, do we, do we ever talk about a reason why we really don't wanna be having our cell phones out during class?"
352,12,"Uh, it's disruptive, I think."
352,13,"Definitely. And it doesn't allow us to listen to our other friends and,"
352,14,"Oh, no,"
352,15,"You're what they're saying. Um, Emily, do you have anything you remember?"
352,16,"Sorry, my mom is texting me. I'm just trying. Oh,"
352,17,"Emily, so what did, what did we just go over? Yeah,"
352,18,"We just said that. No phones. I was just get rid of her. So,"
352,19,"Um, if it's important, um, you can just raise your hand and ask me and, um, and deal with it, um, together later. Does anyone else have a classroom norm that they wanna go over that they remember we were using?"
352,20,"Um hmm. Oh,"
352,21,"I remember one. Um, I remember that We, when we want something. Okay. We're gonna raise our hand for attention."
352,22,Mm-hmm.
352,23,"<affirmative>. Well, are you tired from your break?"
352,24,"Whoa, <laugh>. Oh no. Oh, sorry. I was just, I just went off into Dreamland for a second. Yeah, I, I stayed up too late last night, but I'm, yeah, I'm here now. Sorry about that."
352,25,"It's okay. Um, we're all trying to get back on track after break. So what I was saying"
352,26,"Is birthday party,"
352,27,"Um,"
352,28,"Should be fun, please. Yeah."
352,29,"So a good example would be to make sure that when someone else is talking, Emily, when someone else is talking, um, we wanna give them our full attention. That would be one of our classroom norms so we can all hear each other, right? Mm-hmm. <affirmative>. Um, and I remember that we had one to raise our hands and we have something to say. So if you'd like to share something with the art group, you're more than welcome to raise your hand and share. Yeah. Jayla."
352,30,"Yeah, I was thinking maybe, um, a good norm would be just, you know, showing up on time and, and like, being ready to, to work or, or, or do whatever, like homework we have to do or whatever assignment for the day and just gotta be ready to participate."
352,31,"So I love that. Just show up ready to, um mm-hmm. <affirmative> participate. Yeah. And on time is really important. It's a good skill."
352,32,Okay. I think. Yeah.
352,33,"Yeah. Thank you so much. Um,"
352,34,"Oh, um, I just wanted everyone to know,"
352,35,To give us an idea.
352,36,"Oh, sure, sure. I just wanted everyone to know that I, that I did get to see the, the first Ironman movie after all, and I thought it was fantastic and I just wanted to put that out there. Um, if anyone's, I"
352,37,"Love that you're sharing, hopefully you guys can share more of your stories during recess or some free time. Okay. Um, do we have any other classroom norms that we wanna go over? Um, raise your hand if you have a thought. Yeah, yeah, Emily."
352,38,"So, uh, I think like, um, maybe like being respectful of people's space and like, internet, like touching someone's things who aren't, that aren't yours or, or like running or, you know, pushing people, you know, just being respectful with your body."
352,39,So being respectful with your body to keep us safe as well as to just make sure that we're being respectful of other people's things. I love that. That was one of the classroom ones that I had on my list as well.
352,40,"<laugh>. Oh, did we have any homework? Mina, did"
352,41,"We have, well, if you have something you wanna share, you can definitely raise your hand and share with us."
352,42,"Oh. Oh, you know, I was just, I was asking Nina, um, what, what if we had like any homework or a book report,"
352,43,"Anybody? Oh, well that's definitely something you could have raised your hand and we can cover that later. But Emily was talking about being safe with our bodies. Can you think of a time where it would be important to, um, keep our hands to itself?"
352,44,"Yeah. Like when we're maybe transitioning from, you know, class to class or going to the lunchroom and stuff. Like, just to be"
352,45,"Definitely, that's a great example."
352,46,"This is,"
352,47,Or on the playground.
352,48,"This is flooring. Why are, why are we doing this"
352,49,"Again? Um, does anyone know why we would go over our classroom norms after the break?"
352,50,"Oh, just a, like a refresher, you know? Yeah,"
352,51,"Definitely. Yeah. A refresher because all these keep us from Oh, staying safe, having a, um, learning environment where everybody can learn, right. Can have a great rest of our school year."
352,52,"I hear that. That makes sense. Yeah,"
352,53,That's a good question cuz it is important.
352,54,Alright. End.
353,0,"Okay, so we will begin simulation."
353,1,Hi everybody. How are you doing today?
353,2,Doing good. How are you?
353,3,I'm good. Welcome back. I'm glad to see you all back here. Did everyone have a nice vacation?
353,4,"Oh yeah, definitely."
353,5,"All right. I'm glad we had some time off to rest and relax, but let's talk about getting back into our school routine. Can somebody remind me of some of the norms we talked about at the beginning of the school year?"
353,6,"Um,"
353,7,"How do we treat our other, our fellow students in class?"
353,8,Well sit up. Okay.
353,9,"Nina Mina, do you have any ideas?"
353,10,"Oh, um, I think it's good to show up on time and"
353,11,"Show up on time. That's a good one. Yeah, we work hard. Okay. So since it might be different in some of our families, um, how do we treat our fellow students in class? Do we talk to them while the teachers talking? Do we use nice voices?"
353,12,"Um,"
353,13,Emily.
353,14,"Nice. I think we would Oh. Oh no, I'm giving a text. Oh, no. Oh,"
353,15,"No. Oh. Emily, if you could please put your phone away."
353,16,Okay. I got it. Got it. Put it away. Sorry about that. Hi.
353,17,"All right. Emily, did you have anything you wanted to share? How did we treat other students in class? Can you remind us? I"
353,18,Think respect.
353,19,"With respect. Very good, Emily. Sure. Okay. And when it's time to work, what does our voice look like? Do we have a loud voice? Will, or do we have a quiet voice? And a calm voice?"
353,20,"Oh, um, I'm sorry. Ooh, just stop there. Oh, no, dear. I stayed up way too late last night. I'm sorry. Um,"
353,21,"That's okay. Well, quiet,"
353,22,Quiet voices.
353,23,Quiet
353,24,Voice or a good idea. Yeah. Thank
353,25,"You. Well, sure, sure. Okay. And when it's time for writing or it's time for reading, what do we do? Do"
353,26,To
353,27,"Stay focused and work hard? Or are we busy playing? Emily, do you wanna share?"
353,28,"Oh, um, oh, we would probably wanna focus. Yeah."
353,29,Yeah. Thank you. Mm-hmm. <affirmative>. Okay. Does anybody wanna add anything? Did we miss any? What's a reminder of something we should be focused on now that we're back from vacation and we're back in school?
353,30,Yeah.
353,31,Anyone have any ideas they wanna add? Jayla?
353,32,"Yeah. I mean, this is a small one, but maybe like, no eating in class."
353,33,"Yeah, that's a great one. Or maybe ask if you need, if you're super hungry and need to eat in and ask. Of course."
353,34,Thank
353,35,You. Jayla. I love that Jayla came up with her own norm. Does anybody else have anything they wanna raise their hand and share?
353,36,"Hmm, hmm,"
353,37,Hmm. Let's think
353,38,"What's,"
353,39,What's one way you'd like to be treated by your fellow students? Will did you wanna add?
353,40,"Yeah, I think, uh, I think it's good to, um, yeah, always try to do your best, maybe. Mm-hmm. <affirmative>. Oh. Oh. Um, I just wanted to mention, you know, I saw the first Ironman movie over, over the vacation and, and it was something, I mean, I'm not into superheroes"
353,41,"Usually. Oh, Carlos, thank you for sharing. Carlos. Right now we're like, we just talked about, we're staying focused on the task at hand, so don't least have to share about vacation late or maybe in writing. Okay. But right now we're talking about our classroom norms, getting back into our routine. Carlos, did you wanna add about any norms you wanted to share?"
353,42,Come up with I've got one.
353,43,"Oh, Emily's got one. Emily, what do you think? Yeah,"
353,44,"So I think to be like, respectful, it's mm-hmm. <affirmative> like body, um, okay. Of other people's space. So like, take, like, I wouldn't wanna take Carlos' tablet or something that's not mine. Mm-hmm. <affirmative>, maybe No running or, or stuff like that. Like, just be safe, safe bodies."
353,45,"Having safe bodies. Emily, I love that one. That's a great one. Thank you for sharing. Emily. Oh, Mina heard a lot about being respectful. Can somebody tell me what respect means? What does that look like? Will and Mina, do you guys have anything you wanted to share?"
353,46,"Yeah, I was asking Mina if we had like, anything due today. I just didn't, I didn't, uh, I didn't wanna miss anything, but, but I,"
353,47,"I know you didn't wanna miss anything. I don't think now's a good time. Will, I think Mina's trying to stay focused on our discussion. Okay."
353,48,Okay.
353,49,Thank you though.
353,50,Yeah.
353,51,"Did any, so we've talked a lot about respect. Does anybody wanna share what they think respect means to them?"
353,52,"Uh, this is boring. We're all on the same. Why are we doing this?"
353,53,Jayla it's important to be all on the same page as we get back from vacation.
353,54,Right. Okay. That makes sense. I understand.
353,55,Okay. Yeah. So does anybody else have anything to add?
353,56,"Oh, um, end."
354,0,"So, uh, we'll begin simulation. Hi Eric."
354,1,"Hello, friends. So today we're gonna go over some norms, um, our, in our classroom. Just a reminder of what it's like to be in the classroom. Hmm. So, Nina, can you tell me, um, what it means to be kind and courteous?"
354,2,"Oh. Um, I think they treat people the way they wanna be treated, you know?"
354,3,Very true.
354,4,Sit up. What
